,iso_code,year,Type,consumption,electricity,production
51786,SAU,2020,nuclear,0.0,0.0,0.0
51787,SAU,2020,oil,1754.317,148.41,6042.749
51788,SAU,2020,other_renewable,0.0,0.0,0.0
51789,SAU,2020,renewables,2.263,0.22,0.0
51790,SAU,2020,solar,2.249,0.21,0.0
51791,SAU,2020,wind,0.014,0.01,0.0
51792,SAU,2021,biofuel,0.0,0.0,0.0
51793,SAU,2021,coal,1.279,0.0,0.0
51794,SAU,2021,fossil,0.0,392.1,0.0
51795,SAU,2021,fossil_fuel,2979.729,0.0,0.0
51796,SAU,2021,gas,1144.607,235.96,1144.607
51797,SAU,2021,hydro,0.0,0.0,0.0
51798,SAU,2021,low_carbon,2.463,0.84,0.0
51799,SAU,2021,nuclear,0.0,0.0,0.0
51800,SAU,2021,oil,1833.843,156.14,5989.718
51801,SAU,2021,other_renewable,0.0,0.0,0.0
51802,SAU,2021,renewables,2.463,0.84,0.0
51803,SAU,2021,solar,2.449,0.83,0.0
51804,SAU,2021,wind,0.014,0.01,0.0
51805,SAU,2022,biofuel,0.0,0.0,0.0
51806,SAU,2022,coal,1.251,0.0,0.0
51807,SAU,2022,fossil,0.0,398.98,0.0
51808,SAU,2022,fossil_fuel,3144.813,0.0,0.0
51809,SAU,2022,gas,1167.499,245.98,1167.499
51810,SAU,2022,hydro,0.0,0.0,0.0
51811,SAU,2022,low_carbon,4.939,2.28,0.0
51812,SAU,2022,nuclear,0.0,0.0,0.0
51813,SAU,2022,oil,1976.064,153.0,6665.557
51814,SAU,2022,other_renewable,0.0,0.0,0.0
51815,SAU,2022,renewables,4.939,2.28,0.0
51816,SAU,2022,solar,2.988,0.83,0.0
51817,SAU,2022,wind,1.951,1.45,0.0
51818,SAU,2023,biofuel,0.0,0.0,0.0
51819,SAU,2023,coal,1.548,0.0,0.0
51820,SAU,2023,fossil,0.0,417.1,0.0
51821,SAU,2023,fossil_fuel,3188.496,0.0,0.0
51822,SAU,2023,gas,1173.547,265.05,1173.547
51823,SAU,2023,hydro,0.0,0.0,0.0
51824,SAU,2023,low_carbon,11.498,5.77,0.0
51825,SAU,2023,nuclear,0.0,0.0,0.0
51826,SAU,2023,oil,2013.4,152.05,6151.179
51827,SAU,2023,other_renewable,0.0,0.0,0.0
51828,SAU,2023,renewables,11.498,5.77,0.0
51829,SAU,2023,solar,7.624,4.32,0.0
51830,SAU,2023,wind,3.873,1.45,0.0
51831,SAU,2024,biofuel,0.0,0.0,0.0
51832,SAU,2024,coal,1.721,0.0,0.0
51833,SAU,2024,fossil,0.0,444.822,0.0
51834,SAU,2024,fossil_fuel,3265.001,0.0,0.0
51835,SAU,2024,gas,1214.825,287.978,1214.825
51836,SAU,2024,hydro,0.0,0.0,0.0
51837,SAU,2024,low_carbon,23.957,9.822,0.0
51838,SAU,2024,nuclear,0.0,0.0,0.0
51839,SAU,2024,oil,2048.456,156.844,5933.262
51840,SAU,2024,other_renewable,0.0,0.0,0.0
51841,SAU,2024,renewables,23.957,9.822,0.0
51842,SAU,2024,solar,20.073,8.23,0.0
51843,SAU,2024,wind,3.884,1.592,0.0
56277,SWE,2001,biofuel,0.172,3.78,0.0
56278,SWE,2001,coal,32.334,1.88,0.0
56279,SWE,2001,fossil,0.0,6.17,0.0
56280,SWE,2001,fossil_fuel,246.559,0.0,0.0
56281,SWE,2001,gas,9.118,0.4,0.0
56282,SWE,2001,hydro,218.401,79.06,0.0
56283,SWE,2001,low_carbon,430.909,155.43,0.0
56284,SWE,2001,nuclear,199.196,72.11,0.0
56285,SWE,2001,oil,205.107,3.89,0.0
56286,SWE,2001,other_renewable,11.803,3.78,0.0
56287,SWE,2001,renewables,231.713,83.32,0.0
56288,SWE,2001,solar,0.006,0.0,0.0
56289,SWE,2001,wind,1.331,0.48,0.0
56290,SWE,2002,biofuel,0.373,4.18,0.0
56291,SWE,2002,coal,34.722,2.37,0.0
56292,SWE,2002,fossil,0.0,7.44,0.0
56293,SWE,2002,fossil_fuel,249.531,0.0,0.0
56294,SWE,2002,gas,9.279,0.56,0.0
56295,SWE,2002,hydro,181.803,66.36,0.0
56296,SWE,2002,low_carbon,383.5,139.26,0.0
56297,SWE,2002,nuclear,186.605,68.11,0.0
56298,SWE,2002,oil,205.53,4.51,0.0
56299,SWE,2002,other_renewable,13.047,4.18,0.0
56300,SWE,2002,renewables,196.894,71.15,0.0
56301,SWE,2002,solar,0.005,0.0,0.0
56302,SWE,2002,wind,1.666,0.61,0.0
56303,SWE,2003,biofuel,0.771,4.51,0.0
56304,SWE,2003,coal,34.043,2.85,0.0
56305,SWE,2003,fossil,0.0,9.24,0.0
56306,SWE,2003,fossil_fuel,249.21,0.0,0.0
56307,SWE,2003,gas,9.253,0.73,0.0
56308,SWE,2003,hydro,145.886,53.54,0.0
56309,SWE,2003,low_carbon,346.298,126.15,0.0
56310,SWE,2003,nuclear,183.692,67.42,0.0
56311,SWE,2003,oil,205.914,5.66,0.0
56312,SWE,2003,other_renewable,14.094,4.51,0.0
56313,SWE,2003,renewables,162.606,58.73,0.0
56314,SWE,2003,solar,0.005,0.0,0.0
56315,SWE,2003,wind,1.85,0.68,0.0
56316,SWE,2004,biofuel,1.467,7.2,0.0
56317,SWE,2004,coal,35.025,1.01,0.0
56318,SWE,2004,fossil,0.0,5.89,0.0
56319,SWE,2004,fossil_fuel,248.317,0.0,0.0
56320,SWE,2004,gas,9.212,0.78,0.0
56321,SWE,2004,hydro,164.195,60.12,0.0
56322,SWE,2004,low_carbon,400.965,145.67,0.0
56323,SWE,2004,nuclear,210.491,77.49,0.0
56324,SWE,2004,oil,204.079,4.1,0.0
56325,SWE,2004,other_renewable,22.503,7.2,0.0
56326,SWE,2004,renewables,190.474,68.18,0.0
56327,SWE,2004,solar,0.005,0.0,0.0
56328,SWE,2004,wind,2.304,0.86,0.0
56329,SWE,2005,biofuel,1.661,7.49,0.0
56330,SWE,2005,coal,32.015,0.65,0.0
56331,SWE,2005,fossil,0.0,4.76,0.0
56332,SWE,2005,fossil_fuel,237.69,0.0,0.0
56333,SWE,2005,gas,8.777,0.6,0.0
56334,SWE,2005,hydro,194.633,72.8,0.0
56335,SWE,2005,low_carbon,417.635,153.6,0.0
56336,SWE,2005,nuclear,195.405,72.38,0.0
56337,SWE,2005,oil,196.897,3.51,0.0
56338,SWE,2005,other_renewable,23.406,7.49,0.0
56339,SWE,2005,renewables,222.23,81.22,0.0
56340,SWE,2005,solar,0.005,0.0,0.0
56341,SWE,2005,wind,2.525,0.93,0.0
56342,SWE,2006,biofuel,2.27,8.36,0.0
56343,SWE,2006,coal,35.35,0.88,0.0
56344,SWE,2006,fossil,0.0,5.24,0.0
56345,SWE,2006,fossil_fuel,240.173,0.0,0.0
56346,SWE,2006,gas,9.189,0.6,0.0
56347,SWE,2006,hydro,164.748,61.72,0.0
56348,SWE,2006,low_carbon,374.871,138.04,0.0
56349,SWE,2006,nuclear,179.083,66.98,0.0
56350,SWE,2006,oil,195.634,3.76,0.0
56351,SWE,2006,other_renewable,26.122,8.36,0.0
56352,SWE,2006,renewables,195.787,71.06,0.0
56353,SWE,2006,solar,0.005,0.0,0.0
56354,SWE,2006,wind,2.642,0.98,0.0
56355,SWE,2007,biofuel,3.126,9.84,0.0
56356,SWE,2007,coal,32.938,0.65,0.0
56357,SWE,2007,fossil,0.0,4.42,0.0
56358,SWE,2007,fossil_fuel,233.711,0.0,0.0
56359,SWE,2007,gas,9.483,0.83,0.0
56360,SWE,2007,hydro,175.983,66.16,0.0
56361,SWE,2007,low_carbon,391.771,144.4,0.0
56362,SWE,2007,nuclear,178.11,66.97,0.0
56363,SWE,2007,oil,191.29,2.94,0.0
56364,SWE,2007,other_renewable,30.737,9.84,0.0
56365,SWE,2007,renewables,213.662,77.43,0.0
56366,SWE,2007,solar,0.008,0.0,0.0
56367,SWE,2007,wind,3.808,1.43,0.0
56368,SWE,2008,biofuel,3.809,10.34,0.0
56369,SWE,2008,coal,32.947,0.51,0.0
56370,SWE,2008,fossil,0.0,4.6,0.0
56371,SWE,2008,fossil_fuel,229.168,0.0,0.0
56372,SWE,2008,gas,8.61,0.62,0.0
56373,SWE,2008,hydro,182.796,69.07,0.0
56374,SWE,2008,low_carbon,392.769,145.3,0.0
56375,SWE,2008,nuclear,168.573,63.89,0.0
56376,SWE,2008,oil,187.61,3.47,0.0
56377,SWE,2008,other_renewable,32.304,10.34,0.0
56378,SWE,2008,renewables,224.197,81.41,0.0
56379,SWE,2008,solar,0.011,0.0,0.0
56380,SWE,2008,wind,5.279,2.0,0.0
56381,SWE,2009,biofuel,3.916,11.46,0.0
56382,SWE,2009,coal,23.227,0.51,0.0
56383,SWE,2009,fossil,0.0,4.62,0.0
56384,SWE,2009,fossil_fuel,209.489,0.0,0.0
56385,SWE,2009,gas,11.495,1.56,0.0
56386,SWE,2009,hydro,172.02,65.85,0.0
56387,SWE,2009,low_carbon,355.241,131.98,0.0
56388,SWE,2009,nuclear,136.937,52.17,0.0
56389,SWE,2009,oil,174.766,2.55,0.0
56390,SWE,2009,other_renewable,35.814,11.46,0.0
56391,SWE,2009,renewables,218.305,79.81,0.0
56392,SWE,2009,solar,0.018,0.01,0.0
56393,SWE,2009,wind,6.537,2.49,0.0
56394,SWE,2010,biofuel,4.096,12.19,0.0
56395,SWE,2010,coal,31.078,1.02,0.0
56396,SWE,2010,fossil,0.0,8.53,0.0
56397,SWE,2010,fossil_fuel,228.815,0.0,0.0
56398,SWE,2010,gas,15.468,2.91,0.0
56399,SWE,2010,hydro,174.937,66.4,0.0
56400,SWE,2010,low_carbon,376.566,139.92,0.0
56401,SWE,2010,nuclear,150.333,57.83,0.0
56402,SWE,2010,oil,182.269,4.6,0.0
56403,SWE,2010,other_renewable,38.098,12.19,0.0
56404,SWE,2010,renewables,226.233,82.09,0.0
56405,SWE,2010,solar,0.023,0.01,0.0
56406,SWE,2010,wind,9.079,3.49,0.0
56407,SWE,2011,biofuel,4.671,11.54,0.0
56408,SWE,2011,coal,27.705,0.66,0.0
56409,SWE,2011,fossil,0.0,5.72,0.0
56410,SWE,2011,fossil_fuel,208.531,0.0,0.0
56411,SWE,2011,gas,12.217,1.58,0.0
56412,SWE,2011,hydro,173.74,66.43,0.0
56413,SWE,2011,low_carbon,386.998,144.56,0.0
56414,SWE,2011,nuclear,156.672,60.47,0.0
56415,SWE,2011,oil,168.609,3.48,0.0
56416,SWE,2011,other_renewable,36.052,11.54,0.0
56417,SWE,2011,renewables,230.326,84.09,0.0
56418,SWE,2011,solar,0.034,0.01,0.0
56419,SWE,2011,wind,15.83,6.11,0.0
56420,SWE,2012,biofuel,5.352,12.19,0.0
56421,SWE,2012,coal,23.845,0.48,0.0
56422,SWE,2012,fossil,0.0,4.09,0.0
56423,SWE,2012,fossil_fuel,196.331,0.0,0.0
56424,SWE,2012,gas,10.651,0.92,0.0
56425,SWE,2012,hydro,203.452,78.93,0.0
56426,SWE,2012,low_carbon,430.47,162.35,0.0
56427,SWE,2012,nuclear,165.044,64.04,0.0
56428,SWE,2012,oil,161.835,2.69,0.0
56429,SWE,2012,other_renewable,38.106,12.19,0.0
56430,SWE,2012,renewables,265.426,98.31,0.0
56431,SWE,2012,solar,0.049,0.02,0.0
56432,SWE,2012,wind,18.467,7.17,0.0
56433,SWE,2013,biofuel,6.367,11.45,0.0
56434,SWE,2013,coal,24.412,0.65,0.0
56435,SWE,2013,fossil,0.0,3.88,0.0
56436,SWE,2013,fossil_fuel,192.667,0.0,0.0
56437,SWE,2013,gas,10.236,0.85,0.0
56438,SWE,2013,hydro,156.934,61.36,0.0
56439,SWE,2013,low_carbon,394.309,149.15,0.0
56440,SWE,2013,nuclear,169.966,66.46,0.0
56441,SWE,2013,oil,158.019,2.38,0.0
56442,SWE,2013,other_renewable,35.781,11.45,0.0
56443,SWE,2013,renewables,224.344,82.69,0.0
56444,SWE,2013,solar,0.09,0.04,0.0
56445,SWE,2013,wind,25.172,9.84,0.0
56446,SWE,2014,biofuel,7.542,10.7,0.0
56447,SWE,2014,coal,23.034,0.37,0.0
56448,SWE,2014,fossil,0.0,2.93,0.0
56449,SWE,2014,fossil_fuel,187.133,0.0,0.0
56450,SWE,2014,gas,8.404,0.42,0.0
56451,SWE,2014,hydro,162.247,63.76,0.0
56452,SWE,2014,low_carbon,397.0,150.63,0.0
56453,SWE,2014,nuclear,165.08,64.88,0.0
56454,SWE,2014,oil,155.696,2.14,0.0
56455,SWE,2014,other_renewable,33.425,10.7,0.0
56456,SWE,2014,renewables,231.919,85.75,0.0
56457,SWE,2014,solar,0.12,0.05,0.0
56458,SWE,2014,wind,28.585,11.24,0.0
56459,SWE,2015,biofuel,8.967,10.77,0.0
56460,SWE,2015,coal,23.102,0.39,0.0
56461,SWE,2015,fossil,0.0,3.15,0.0
56462,SWE,2015,fossil_fuel,186.086,0.0,0.0
56463,SWE,2015,gas,9.336,0.45,0.0
56464,SWE,2015,hydro,190.665,75.31,0.0
56465,SWE,2015,low_carbon,417.495,158.85,0.0
56466,SWE,2015,nuclear,142.654,56.35,0.0
56467,SWE,2015,oil,153.648,2.31,0.0
56468,SWE,2015,other_renewable,33.641,10.77,0.0
56469,SWE,2015,renewables,274.841,102.5,0.0
56470,SWE,2015,solar,0.246,0.1,0.0
56471,SWE,2015,wind,41.323,16.32,0.0
56472,SWE,2016,biofuel,11.014,11.49,0.0
56473,SWE,2016,coal,22.636,0.26,0.0
56474,SWE,2016,fossil,0.0,3.66,0.0
56475,SWE,2016,fossil_fuel,191.463,0.0,0.0
56476,SWE,2016,gas,9.989,0.68,0.0
56477,SWE,2016,hydro,156.115,62.02,0.0
56478,SWE,2016,low_carbon,400.823,152.23,0.0
56479,SWE,2016,nuclear,158.545,63.1,0.0
56480,SWE,2016,oil,158.838,2.72,0.0
56481,SWE,2016,other_renewable,35.897,11.49,0.0
56482,SWE,2016,renewables,242.278,89.13,0.0
56483,SWE,2016,solar,0.359,0.14,0.0
56484,SWE,2016,wind,38.893,15.48,0.0
56485,SWE,2017,biofuel,10.435,12.08,0.0
56486,SWE,2017,coal,22.602,0.32,0.0
56487,SWE,2017,fossil,0.0,3.47,0.0
56488,SWE,2017,fossil_fuel,193.963,0.0,0.0
56489,SWE,2017,gas,9.616,0.33,0.0
56490,SWE,2017,hydro,162.657,65.14,0.0
56491,SWE,2017,low_carbon,419.665,160.76,0.0
56492,SWE,2017,nuclear,164.24,65.7,0.0
56493,SWE,2017,oil,161.745,2.82,0.0
56494,SWE,2017,other_renewable,37.737,12.08,0.0
56495,SWE,2017,renewables,255.426,95.06,0.0
56496,SWE,2017,solar,0.575,0.23,0.0
56497,SWE,2017,wind,44.022,17.61,0.0
56498,SWE,2018,biofuel,12.331,11.91,0.0
56499,SWE,2018,coal,22.511,0.34,0.0
56500,SWE,2018,fossil,0.0,3.66,0.0
56501,SWE,2018,fossil_fuel,175.378,0.0,0.0
56502,SWE,2018,gas,10.169,0.38,0.0
56503,SWE,2018,hydro,154.596,62.21,0.0
56504,SWE,2018,low_carbon,416.982,159.7,0.0
56505,SWE,2018,nuclear,170.52,68.55,0.0
56506,SWE,2018,oil,142.698,2.94,0.0
56507,SWE,2018,other_renewable,37.228,11.91,0.0
56508,SWE,2018,renewables,246.462,91.15,0.0
56509,SWE,2018,solar,0.973,0.41,0.0
56510,SWE,2018,wind,41.335,16.62,0.0
56511,SWE,2019,biofuel,12.658,13.04,0.0
56512,SWE,2019,coal,22.514,0.21,0.0
56513,SWE,2019,fossil,0.0,3.35,0.0
56514,SWE,2019,fossil_fuel,178.089,0.0,0.0
56515,SWE,2019,gas,10.279,0.29,0.0
56516,SWE,2019,hydro,161.627,65.37,0.0
56517,SWE,2019,low_carbon,429.477,165.07,0.0
56518,SWE,2019,nuclear,163.688,66.13,0.0
56519,SWE,2019,oil,145.296,2.85,0.0
56520,SWE,2019,other_renewable,40.737,13.04,0.0
56521,SWE,2019,renewables,265.789,98.94,0.0
56522,SWE,2019,solar,1.641,0.68,0.0
56523,SWE,2019,wind,49.125,19.85,0.0
56524,SWE,2020,biofuel,12.787,11.18,0.0
56525,SWE,2020,coal,18.612,0.0,0.0
56526,SWE,2020,fossil,0.0,2.44,0.0
56527,SWE,2020,fossil_fuel,162.972,0.0,0.0
56528,SWE,2020,gas,9.909,0.1,0.0
56529,SWE,2020,hydro,178.484,72.39,0.0
56530,SWE,2020,low_carbon,418.197,161.34,0.0
56531,SWE,2020,nuclear,121.477,49.2,0.0
56532,SWE,2020,oil,134.45,2.34,0.0
56533,SWE,2020,other_renewable,34.928,11.18,0.0
56534,SWE,2020,renewables,296.72,112.14,0.0
56535,SWE,2020,solar,2.556,1.05,0.0
56536,SWE,2020,wind,67.966,27.52,0.0
56537,SWE,2021,biofuel,14.206,13.08,0.0
56538,SWE,2021,coal,18.925,0.0,0.0
56539,SWE,2021,fossil,0.0,3.06,0.0
56540,SWE,2021,fossil_fuel,176.748,0.0,0.0
56541,SWE,2021,gas,10.628,0.29,0.0
56542,SWE,2021,hydro,181.759,73.89,0.0
56543,SWE,2021,low_carbon,437.783,168.72,0.0
56544,SWE,2021,nuclear,130.456,52.97,0.0
56545,SWE,2021,oil,147.195,2.77,0.0
56546,SWE,2021,other_renewable,40.881,13.08,0.0
56547,SWE,2021,renewables,307.327,115.75,0.0
56548,SWE,2021,solar,3.712,1.53,0.0
56549,SWE,2021,wind,66.769,27.25,0.0
56550,SWE,2022,biofuel,17.427,13.13,0.0
56551,SWE,2022,coal,18.445,0.0,0.0
56552,SWE,2022,fossil,0.0,2.88,0.0
56553,SWE,2022,fossil_fuel,159.071,0.0,0.0
56554,SWE,2022,gas,7.998,0.15,0.0
56555,SWE,2022,hydro,171.518,69.87,0.0
56556,SWE,2022,low_carbon,443.662,170.17,0.0
56557,SWE,2022,nuclear,127.628,51.94,0.0
56558,SWE,2022,oil,132.629,2.73,0.0
56559,SWE,2022,other_renewable,41.037,13.13,0.0
56560,SWE,2022,renewables,316.034,118.23,0.0
56561,SWE,2022,solar,4.823,1.98,0.0
56562,SWE,2022,wind,81.228,33.25,0.0
56563,SWE,2023,biofuel,15.62,11.7,0.0
56564,SWE,2023,coal,18.647,0.0,0.0
56565,SWE,2023,fossil,0.0,2.33,0.0
56566,SWE,2023,fossil_fuel,157.322,0.0,0.0
56567,SWE,2023,gas,8.774,0.16,0.0
56568,SWE,2023,hydro,161.197,66.19,0.0
56569,SWE,2023,low_carbon,422.264,164.11,0.0
56570,SWE,2023,nuclear,118.22,48.47,0.0
56571,SWE,2023,oil,129.901,2.17,0.0
56572,SWE,2023,other_renewable,36.562,11.7,0.0
56573,SWE,2023,renewables,304.045,115.64,0.0
56574,SWE,2023,solar,7.556,3.11,0.0
56575,SWE,2023,wind,83.109,34.64,0.0
56576,SWE,2024,biofuel,4.235,10.41,0.0
56577,SWE,2024,coal,18.755,0.0,0.0
56578,SWE,2024,fossil,0.0,2.33,0.0
56579,SWE,2024,fossil_fuel,164.165,0.0,0.0
56580,SWE,2024,gas,9.502,0.16,0.0
56581,SWE,2024,hydro,157.643,65.11,0.0
56582,SWE,2024,low_carbon,426.573,170.46,0.0
56583,SWE,2024,nuclear,123.418,50.45,0.0
56584,SWE,2024,oil,135.909,2.17,0.0
56585,SWE,2024,other_renewable,32.36,10.41,0.0
56586,SWE,2024,renewables,303.155,120.01,0.0
56587,SWE,2024,solar,10.11,3.65,0.0
56588,SWE,2024,wind,98.807,40.84,0.0
58409,THA,2001,biofuel,0.0,0.62,0.0
58410,THA,2001,coal,102.078,20.3,65.604
58411,THA,2001,fossil,0.0,94.2,0.0
58412,THA,2001,fossil_fuel,762.087,0.0,0.0
58413,THA,2001,gas,245.605,71.23,203.245
58414,THA,2001,hydro,17.056,6.17,0.0
58415,THA,2001,low_carbon,18.997,6.79,0.0
58416,THA,2001,nuclear,0.0,0.0,0.0
58417,THA,2001,oil,414.405,2.67,90.502
58418,THA,2001,other_renewable,1.941,0.621,0.0
58419,THA,2001,renewables,18.997,6.79,0.0
58420,THA,2001,solar,0.0,0.0,0.0
58421,THA,2001,wind,0.0,0.0,0.0
58422,THA,2002,biofuel,0.0,0.75,0.0
58423,THA,2002,coal,108.942,19.29,66.167
58424,THA,2002,fossil,0.0,100.32,0.0
58425,THA,2002,fossil_fuel,824.037,0.0,0.0
58426,THA,2002,gas,266.892,78.91,212.444
58427,THA,2002,hydro,20.183,7.37,0.0
58428,THA,2002,low_carbon,22.535,8.12,0.0
58429,THA,2002,nuclear,0.0,0.0,0.0
58430,THA,2002,oil,448.202,2.12,99.432
58431,THA,2002,other_renewable,2.351,0.752,0.0
58432,THA,2002,renewables,22.535,8.12,0.0
58433,THA,2002,solar,0.0,0.0,0.0
58434,THA,2002,wind,0.0,0.0,0.0
58435,THA,2003,biofuel,0.002,1.23,0.0
58436,THA,2003,coal,111.272,19.3,61.099
58437,THA,2003,fossil,0.0,107.5,0.0
58438,THA,2003,fossil_fuel,886.855,0.0,0.0
58439,THA,2003,gas,284.222,85.69,222.179
58440,THA,2003,hydro,19.64,7.21,0.0
58441,THA,2003,low_carbon,23.49,8.44,0.0
58442,THA,2003,nuclear,0.0,0.0,0.0
58443,THA,2003,oil,491.361,2.51,116.089
58444,THA,2003,other_renewable,3.848,1.231,0.0
58445,THA,2003,renewables,23.49,8.44,0.0
58446,THA,2003,solar,0.0,0.0,0.0
58447,THA,2003,wind,0.0,0.0,0.0
58448,THA,2004,biofuel,0.056,1.84,0.0
58449,THA,2004,coal,124.673,20.4,65.247
58450,THA,2004,fossil,0.0,116.39,0.0
58451,THA,2004,fossil_fuel,966.805,0.0,0.0
58452,THA,2004,gas,297.55,90.29,231.476
58453,THA,2004,hydro,15.979,5.9,0.0
58454,THA,2004,low_carbon,21.791,7.74,0.0
58455,THA,2004,nuclear,0.0,0.0,0.0
58456,THA,2004,oil,544.581,5.7,113.606
58457,THA,2004,other_renewable,5.756,1.842,0.0
58458,THA,2004,renewables,21.791,7.74,0.0
58459,THA,2004,solar,0.0,0.0,0.0
58460,THA,2004,wind,0.0,0.0,0.0
58461,THA,2005,biofuel,0.451,1.86,0.0
58462,THA,2005,coal,134.762,20.61,69.579
58463,THA,2005,fossil,0.0,122.9,0.0
58464,THA,2005,fossil_fuel,998.502,0.0,0.0
58465,THA,2005,gas,320.592,94.47,245.177
58466,THA,2005,hydro,15.245,5.67,0.0
58467,THA,2005,low_carbon,21.497,7.53,0.0
58468,THA,2005,nuclear,0.0,0.0,0.0
58469,THA,2005,oil,543.148,7.82,138.73
58470,THA,2005,other_renewable,5.801,1.856,0.0
58471,THA,2005,renewables,21.497,7.53,0.0
58472,THA,2005,solar,0.0,0.0,0.0
58473,THA,2005,wind,0.0,0.0,0.0
58474,THA,2006,biofuel,0.808,1.99,0.0
58475,THA,2006,coal,143.818,24.47,62.061
58476,THA,2006,fossil,0.0,126.8,0.0
58477,THA,2006,fossil_fuel,1013.12,0.0,0.0
58478,THA,2006,gas,330.112,94.44,251.703
58479,THA,2006,hydro,21.257,7.95,0.0
58480,THA,2006,low_carbon,28.375,9.98,0.0
58481,THA,2006,nuclear,0.0,0.0,0.0
58482,THA,2006,oil,539.189,7.89,151.061
58483,THA,2006,other_renewable,6.212,1.988,0.0
58484,THA,2006,renewables,28.375,9.98,0.0
58485,THA,2006,solar,0.098,0.04,0.0
58486,THA,2006,wind,0.0,0.0,0.0
58487,THA,2007,biofuel,1.669,2.42,0.0
58488,THA,2007,coal,161.628,30.88,57.13
58489,THA,2007,fossil,0.0,132.11,0.0
58490,THA,2007,fossil_fuel,1046.645,0.0,0.0
58491,THA,2007,gas,351.72,98.24,269.032
58492,THA,2007,hydro,21.174,7.96,0.0
58493,THA,2007,low_carbon,30.502,10.42,0.0
58494,THA,2007,nuclear,0.0,0.0,0.0
58495,THA,2007,oil,533.296,2.99,159.346
58496,THA,2007,other_renewable,7.555,2.418,0.0
58497,THA,2007,renewables,30.502,10.42,0.0
58498,THA,2007,solar,0.103,0.04,0.0
58499,THA,2007,wind,0.001,0.0,0.0
58500,THA,2008,biofuel,5.707,2.14,0.0
58501,THA,2008,coal,174.309,30.84,55.746
58502,THA,2008,fossil,0.0,136.31,0.0
58503,THA,2008,fossil_fuel,1046.369,0.0,0.0
58504,THA,2008,gas,369.417,104.46,297.979
58505,THA,2008,hydro,18.34,6.95,0.0
58506,THA,2008,low_carbon,30.833,9.13,0.0
58507,THA,2008,nuclear,0.0,0.0,0.0
58508,THA,2008,oil,502.643,1.01,168.272
58509,THA,2008,other_renewable,6.682,2.138,0.0
58510,THA,2008,renewables,30.833,9.13,0.0
58511,THA,2008,solar,0.103,0.04,0.0
58512,THA,2008,wind,0.001,0.0,0.0
58513,THA,2009,biofuel,7.565,2.25,0.0
58514,THA,2009,coal,174.895,29.81,54.838
58515,THA,2009,fossil,0.0,136.64,0.0
58516,THA,2009,fossil_fuel,1074.584,0.0,0.0
58517,THA,2009,gas,381.244,106.34,293.897
58518,THA,2009,hydro,18.283,6.97,0.0
58519,THA,2009,low_carbon,33.001,9.26,0.0
58520,THA,2009,nuclear,0.0,0.0,0.0
58521,THA,2009,oil,518.445,0.49,174.302
58522,THA,2009,other_renewable,7.034,2.251,0.0
58523,THA,2009,renewables,33.001,9.26,0.0
58524,THA,2009,solar,0.117,0.04,0.0
58525,THA,2009,wind,0.003,0.0,0.0
58526,THA,2010,biofuel,7.809,3.36,0.0
58527,THA,2010,coal,179.485,29.76,57.568
58528,THA,2010,fossil,0.0,148.8,0.0
58529,THA,2010,fossil_fuel,1145.885,0.0,0.0
58530,THA,2010,gas,432.056,118.44,337.151
58531,THA,2010,hydro,13.924,5.35,0.0
58532,THA,2010,low_carbon,32.407,8.77,0.0
58533,THA,2010,nuclear,0.0,0.0,0.0
58534,THA,2010,oil,534.345,0.6,177.122
58535,THA,2010,other_renewable,10.512,3.364,0.0
58536,THA,2010,renewables,32.407,8.77,0.0
58537,THA,2010,solar,0.152,0.06,0.0
58538,THA,2010,wind,0.01,0.0,0.0
58539,THA,2011,biofuel,8.431,3.98,0.0
58540,THA,2011,coal,182.519,31.71,69.689
58541,THA,2011,fossil,0.0,141.3,0.0
58542,THA,2011,fossil_fuel,1169.192,0.0,0.0
58543,THA,2011,gas,443.181,108.26,338.039
58544,THA,2011,hydro,20.557,7.93,0.0
58545,THA,2011,low_carbon,41.674,12.0,0.0
58546,THA,2011,nuclear,0.0,0.0,0.0
58547,THA,2011,oil,543.492,1.33,183.926
58548,THA,2011,other_renewable,12.429,3.977,0.0
58549,THA,2011,renewables,41.674,12.0,0.0
58550,THA,2011,solar,0.245,0.09,0.0
58551,THA,2011,wind,0.013,0.0,0.0
58552,THA,2012,biofuel,11.087,4.7,0.0
58553,THA,2012,coal,191.562,34.58,55.276
58554,THA,2012,fossil,0.0,155.31,0.0
58555,THA,2012,fossil_fuel,1242.263,0.0,0.0
58556,THA,2012,gas,486.335,119.37,384.499
58557,THA,2012,hydro,21.73,8.43,0.0
58558,THA,2012,low_carbon,48.82,13.65,0.0
58559,THA,2012,nuclear,0.0,0.0,0.0
58560,THA,2012,oil,564.366,1.36,200.867
58561,THA,2012,other_renewable,14.674,4.696,0.0
58562,THA,2012,renewables,48.82,13.65,0.0
58563,THA,2012,solar,1.285,0.5,0.0
58564,THA,2012,wind,0.044,0.02,0.0
58565,THA,2013,biofuel,14.3,5.63,0.0
58566,THA,2013,coal,188.535,35.35,54.447
58567,THA,2013,fossil,0.0,155.99,0.0
58568,THA,2013,fossil_fuel,1261.473,0.0,0.0
58569,THA,2013,gas,488.643,119.22,389.347
58570,THA,2013,hydro,13.842,5.41,0.0
58571,THA,2013,low_carbon,49.835,12.65,0.0
58572,THA,2013,nuclear,0.0,0.0,0.0
